filename,model_target,downstream_task,perturbation_technique,codemix_lang,perturb_ratio,before_attack_acc,after_attack_acc,delta_acc,avg_semantic_sim,adv_training,acc_improvement_on_adv_train,acc_adv_training_on_orig,orig_acc_vs_adv,avg_running_time(s)
indobert-emotion-codemixing-en-adv-0.2.csv,indobert,emotion,codemixing,en,0.2,0.7242424242424242,0.6303030303030304,0.09393939393939389,0.9515780992580183,0.6916666666666665,0.061363636363636266,0.746969696969697,0.022727272727272634,0.4362490151515151
indobert-emotion-codemixing-en-adv-0.4.csv,indobert,emotion,codemixing,en,0.4,0.7242424242424242,0.6287878787878788,0.09545454545454542,0.9444974385427707,0.6871212121212121,0.0583333333333333,0.7628787878787878,0.038636363636363566,0.42876431818181815
indobert-emotion-codemixing-en-adv-0.6.csv,indobert,emotion,codemixing,en,0.6,0.7242424242424242,0.6265151515151515,0.0977272727272727,0.9360401648463625,0.6863636363636364,0.05984848484848477,0.7553030303030303,0.031060606060606,0.24182340909090905
indobert-emotion-codemixing-en-adv-0.8.csv,indobert,emotion,codemixing,en,0.8,0.7242424242424242,0.6234848484848485,0.1007575757575757,0.9284450793808157,0.6803030303030303,0.056818181818181795,0.7454545454545455,0.02121212121212117,0.24619196969696966
indobert-emotion-codemixing-fr-adv-0.2.csv,indobert,emotion,codemixing,fr,0.2,0.7242424242424242,0.6204545454545455,0.10378787878787876,0.9478345581527913,0.6803030303030303,0.05984848484848487,0.753030303030303,0.028787878787878734,0.44779825757575753
indobert-emotion-codemixing-fr-adv-0.4.csv,indobert,emotion,codemixing,fr,0.4,0.7242424242424242,0.6007575757575758,0.12348484848484843,0.936038339228341,0.6757575757575758,0.07499999999999994,0.7507575757575756,0.026515151515151436,0.4383851515151515
indobert-emotion-codemixing-fr-adv-0.6.csv,indobert,emotion,codemixing,fr,0.6,0.7242424242424242,0.5909090909090909,0.13333333333333328,0.9237288207944596,0.6780303030303031,0.08712121212121206,0.7454545454545455,0.021212121212121137,0.25898143939393936
indobert-emotion-codemixing-fr-adv-0.8.csv,indobert,emotion,codemixing,fr,0.8,0.7242424242424242,0.5848484848484848,0.13939393939393938,0.912726580125816,0.668939393939394,0.08409090909090906,0.7416666666666666,0.017424242424242366,0.2609167424242424
indobert-emotion-codemixing-it-adv-0.2.csv,indobert,emotion,codemixing,it,0.2,0.7242424242424242,0.6121212121212122,0.11212121212121207,0.9482471105727281,0.6757575757575758,0.06363636363636356,0.756060606060606,0.03181818181818174,0.4410914393939393
indobert-emotion-codemixing-it-adv-0.4.csv,indobert,emotion,codemixing,it,0.4,0.7242424242424242,0.5954545454545456,0.12878787878787873,0.9366134074262599,0.6742424242424243,0.07878787878787873,0.7492424242424242,0.02499999999999993,0.42784181818181816
indobert-emotion-codemixing-it-adv-0.6.csv,indobert,emotion,codemixing,it,0.6,0.7242424242424242,0.581060606060606,0.14318181818181816,0.9247561939173576,0.6742424242424242,0.09318181818181814,0.7454545454545455,0.02121212121212117,0.2625613636363636
indobert-emotion-codemixing-it-adv-0.8.csv,indobert,emotion,codemixing,it,0.8,0.7242424242424242,0.5727272727272728,0.15151515151515146,0.9134982073058685,0.6621212121212122,0.08939393939393936,0.7424242424242425,0.018181818181818132,0.2648525
indobert-emotion-codemixing-jw-adv-0.2.csv,indobert,emotion,codemixing,jw,0.2,0.7242424242424242,0.6386363636363637,0.08560606060606057,0.9535546798597684,0.6893939393939394,0.05075757575757573,0.7416666666666667,0.0174242424242424,0.451442803030303
indobert-emotion-codemixing-jw-adv-0.4.csv,indobert,emotion,codemixing,jw,0.4,0.7242424242424242,0.6295454545454545,0.09469696969696963,0.9485266579371511,0.6818181818181818,0.0522727272727272,0.7416666666666667,0.017424242424242436,0.4425014393939393
indobert-emotion-codemixing-jw-adv-0.6.csv,indobert,emotion,codemixing,jw,0.6,0.7242424242424242,0.618939393939394,0.10530303030303023,0.9427674900175947,0.6696969696969696,0.05075757575757567,0.7446969696969696,0.020454545454545368,0.24422878787878785
indobert-emotion-codemixing-jw-adv-0.8.csv,indobert,emotion,codemixing,jw,0.8,0.7242424242424242,0.6166666666666667,0.10757575757575753,0.9366175539114258,0.6734848484848485,0.0568181818181818,0.7416666666666667,0.0174242424242424,0.2543150757575757
indobert-emotion-codemixing-ms-adv-0.2.csv,indobert,emotion,codemixing,ms,0.2,0.7242424242424242,0.6348484848484849,0.08939393939393936,0.9561300814038877,0.6909090909090909,0.05606060606060603,0.7477272727272727,0.02348484848484843,0.449941893939394
indobert-emotion-codemixing-ms-adv-0.4.csv,indobert,emotion,codemixing,ms,0.4,0.7242424242424242,0.6303030303030304,0.09393939393939389,0.9535992904030013,0.6856060606060606,0.05530303030303021,0.7446969696969697,0.020454545454545402,0.45357840909090896
indobert-emotion-codemixing-ms-adv-0.6.csv,indobert,emotion,codemixing,ms,0.6,0.7242424242424242,0.6265151515151516,0.09772727272727266,0.9512067821328386,0.6878787878787879,0.061363636363636336,0.746969696969697,0.022727272727272665,0.2752135606060606
indobert-emotion-codemixing-ms-adv-0.8.csv,indobert,emotion,codemixing,ms,0.8,0.7242424242424242,0.6204545454545455,0.10378787878787876,0.9493535316125913,0.6871212121212121,0.06666666666666664,0.7371212121212122,0.012878787878787866,0.2697817424242424
indobert-emotion-codemixing-su-adv-0.2.csv,indobert,emotion,codemixing,su,0.2,0.7242424242424242,0.6212121212121212,0.10303030303030299,0.9543696790030508,0.6878787878787879,0.06666666666666664,0.7553030303030303,0.031060606060606,0.44860159090909085
